Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
24-01-2016,26-01-2016,Second Class,Henry Goldwyn,Corporate,United States,Gulfport,Mississippi,South,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,31.36,4,0,15.68
31-12-2016,06-01-2017,Standard Class,Emily Phan,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Art,Newell 345,47.616,3,0.2,3.5712
31-12-2016,06-01-2017,Standard Class,Emily Phan,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Paper,Things To Do Today Pad,23.48,5,0.2,8.218
05-09-2016,10-09-2016,Standard Class,Gary Hansen,Home Office,United States,Houston,Texas,Central,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",62.79,3,0.8,-166.3935
05-09-2016,10-09-2016,Standard Class,Gary Hansen,Home Office,United States,Houston,Texas,Central,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,28.44,9,0.2,4.266
04-09-2015,07-09-2015,Second Class,David Smith,Corporate,United States,Houston,Texas,Central,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,134.376,3,0.2,6.7188
21-09-2015,26-09-2015,Standard Class,Tracy Hopkins,Home Office,United States,Everett,Massachusetts,East,Technology,Phones,Polycom VoiceStation 500 Conference phone,589.9,2,0,147.475
21-09-2015,26-09-2015,Standard Class,Tracy Hopkins,Home Office,United States,Everett,Massachusetts,East,Furniture,Chairs,Global Ergonomic Managers Chair,542.94,3,0,141.1644
24-12-2017,25-12-2017,First Class,Robert Marley,Home Office,United States,Los Angeles,California,West,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2879.952,6,0.2,1007.9832
24-12-2017,25-12-2017,First Class,Robert Marley,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3,0.2,33.93
05-10-2015,08-10-2015,Second Class,Sylvia Foulston,Corporate,United States,Wilmington,Delaware,East,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",77.55,5,0,21.714
09-09-2017,14-09-2017,Standard Class,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Supplies,Staple remover,8.832,3,0.2,-1.9872
09-09-2017,14-09-2017,Standard Class,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Paper,Xerox 1888,177.536,4,0.2,62.1376
09-09-2017,14-09-2017,Standard Class,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,258.48,2,0.2,-3.231
09-09-2017,14-09-2017,Standard Class,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,South,Furniture,Furnishings,Eldon Wave Desk Accessories,14.136,3,0.2,4.2408
13-11-2016,18-11-2016,Standard Class,Cyma Kinney,Corporate,United States,New York City,New York,East,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",77.55,5,0,20.163
13-11-2016,18-11-2016,Standard Class,Cyma Kinney,Corporate,United States,New York City,New York,East,Office Supplies,Storage,Eldon Simplefile Box Office,24.88,2,0,6.9664
13-11-2016,18-11-2016,Standard Class,Cyma Kinney,Corporate,United States,New York City,New York,East,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",140.75,5,0,39.41
13-11-2016,18-11-2016,Standard Class,Cyma Kinney,Corporate,United States,New York City,New York,East,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.8901
15-10-2015,15-10-2015,Same Day,Guy Armstrong,Consumer,United States,Mount Pleasant,Michigan,Central,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",17.14,2,0,6.1704
03-08-2017,08-08-2017,Second Class,Bruce Degenhardt,Consumer,United States,San Francisco,California,West,Office Supplies,Labels,Avery 473,51.75,5,0,24.84
03-08-2017,08-08-2017,Second Class,Bruce Degenhardt,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,3,0,11.1564
21-08-2015,26-08-2015,Standard Class,David Smith,Corporate,United States,San Francisco,California,West,Furniture,Bookcases,Sauder Camden County Collection Library,586.398,6,0.15,34.494
21-08-2015,26-08-2015,Standard Class,David Smith,Corporate,United States,San Francisco,California,West,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0,3.2392
12-03-2017,17-03-2017,Standard Class,Bill Stewart,Corporate,United States,San Francisco,California,West,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0,9.7176
27-04-2017,29-04-2017,First Class,Arthur Prichep,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",123.92,4,0,33.4584
27-04-2017,29-04-2017,First Class,Arthur Prichep,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Newell Chalk Holder,12.39,3,0,5.6994
27-04-2017,29-04-2017,First Class,Arthur Prichep,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2,0,12.298
11-09-2016,16-09-2016,Standard Class,Jill Fjeld,Consumer,United States,Newport News,Virginia,South,Technology,Copiers,Canon PC-428 Personal Copier,1599.92,8,0,751.9624
11-09-2016,16-09-2016,Standard Class,Jill Fjeld,Consumer,United States,Newport News,Virginia,South,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,11.09,1,0,5.4341
22-10-2017,24-10-2017,Second Class,Helen Abelman,Consumer,United States,Fort Collins,Colorado,West,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,3.168,4,0.7,-2.5344
22-10-2017,24-10-2017,Second Class,Helen Abelman,Consumer,United States,Fort Collins,Colorado,West,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579.136,4,0.2,-28.9568
02-08-2015,06-08-2015,Standard Class,Corey-Lock,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,6.368,2,0.2,2.1492
02-08-2015,06-08-2015,Standard Class,Corey-Lock,Consumer,United States,Seattle,Washington,West,Technology,Machines,Okidata C331dn Printer,558.4,2,0.2,41.88
12-08-2016,16-08-2016,Standard Class,Becky Castell,Home Office,United States,New York City,New York,East,Furniture,Chairs,"Global Geo Office Task Chair, Gray",145.764,2,0.1,-8.098
30-05-2014,05-06-2014,Standard Class,Ellis Ballard,Corporate,United States,Richmond,Virginia,South,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",13.62,3,0,6.129
26-04-2016,01-05-2016,Standard Class,Dennis Bolton,Home Office,United States,New York City,New York,East,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646,3,0.1,62.7822
14-05-2017,19-05-2017,Standard Class,Ken Black,Corporate,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 1917,440.19,9,0,206.8893
14-05-2017,19-05-2017,Standard Class,Ken Black,Corporate,United States,Seattle,Washington,West,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,64.4,5,0,1.932
08-04-2017,12-04-2017,Standard Class,Adrian Hane,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1891,244.55,5,0,114.9385
08-04-2017,12-04-2017,Standard Class,Adrian Hane,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1942,195.76,4,0,97.88
17-02-2017,23-02-2017,Standard Class,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,East,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624
17-02-2017,23-02-2017,Standard Class,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,East,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,166.45,5,0,39.948
24-06-2017,26-06-2017,Second Class,Kean Thornton,Consumer,United States,San Francisco,California,West,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.88,1,0,1.3536
05-05-2014,10-05-2014,Standard Class,Katharine Harms,Corporate,United States,Freeport,Illinois,Central,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,2,0.2,3.9592
03-05-2015,07-05-2015,Standard Class,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2,0.2,14.2272
03-05-2015,07-05-2015,Standard Class,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,0.2,6.5164
03-05-2015,07-05-2015,Standard Class,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1897,7.968,2,0.2,2.8884
03-05-2015,07-05-2015,Standard Class,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",18.2,7,0.2,2.0475
03-05-2015,07-05-2015,Standard Class,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,27.552,3,0.2,-0.3444
03-05-2015,07-05-2015,Standard Class,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,6,0.3,-36.1764
03-05-2015,07-05-2015,Standard Class,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,76.752,3,0.2,-9.594
18-09-2016,22-09-2016,Standard Class,Patrick O'Brill,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Labels,Avery 480,3,1,0.2,1.05
22-09-2016,26-09-2016,Standard Class,Amy Cox,Consumer,United States,Pembroke Pines,Florida,South,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,7.506,9,0.7,-6.0048
22-09-2016,26-09-2016,Standard Class,Amy Cox,Consumer,United States,Pembroke Pines,Florida,South,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",16.56,2,0.2,5.796
10-01-2016,17-01-2016,Standard Class,Ken Black,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,24-Hour Round Wall Clock,79.92,4,0,34.3656
10-01-2016,17-01-2016,Standard Class,Ken Black,Corporate,United States,Seattle,Washington,West,Technology,Accessories,Logitech Media Keyboard K200,69.98,2,0,13.2962
06-05-2017,11-05-2017,Standard Class,Dorothy Badders,Corporate,United States,Fort Worth,Texas,Central,Office Supplies,Binders,Avery Durable Poly Binders,11.06,10,0.8,-18.802
06-05-2017,11-05-2017,Standard Class,Dorothy Badders,Corporate,United States,Fort Worth,Texas,Central,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",623.4648,7,0.32,-119.1918
06-05-2017,11-05-2017,Standard Class,Dorothy Badders,Corporate,United States,Fort Worth,Texas,Central,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,5,0.2,-57.951
31-07-2016,06-08-2016,Standard Class,Ken Lonsdale,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,283.14,4,0.1,72.358
31-07-2016,06-08-2016,Standard Class,Ken Lonsdale,Consumer,United States,Detroit,Michigan,Central,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,635.96,4,0,165.3496
31-07-2016,06-08-2016,Standard Class,Ken Lonsdale,Consumer,United States,Detroit,Michigan,Central,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,118.99,1,0,33.3172
31-07-2016,06-08-2016,Standard Class,Ken Lonsdale,Consumer,United States,Detroit,Michigan,Central,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,3,0,30.0234
27-03-2017,29-03-2017,Second Class,Alejandro Grove,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,2,0.2,1.5008
14-03-2014,19-03-2014,Standard Class,Jason Fortune-,Consumer,United States,Logan,Utah,West,Office Supplies,Binders,GBC Wire Binding Combs,33.088,4,0.2,11.1672
14-03-2014,19-03-2014,Standard Class,Jason Fortune-,Consumer,United States,Logan,Utah,West,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0,3.2392
14-03-2014,19-03-2014,Standard Class,Jason Fortune-,Consumer,United States,Logan,Utah,West,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82.8,12,0,6.624
14-03-2014,19-03-2014,Standard Class,Jason Fortune-,Consumer,United States,Logan,Utah,West,Office Supplies,Storage,Staple magnet,21.36,2,0,5.7672
14-03-2014,19-03-2014,Standard Class,Jason Fortune-,Consumer,United States,Logan,Utah,West,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.048,2,0.2,20.1656
14-07-2016,18-07-2016,Second Class,Richard Eichhorn,Consumer,United States,Auburn,New York,East,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,29.61,9,0,13.3245
01-12-2016,01-12-2016,Same Day,Mike Vittorini,Consumer,United States,Raleigh,North Carolina,South,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,863.928,9,0.2,86.3928
29-08-2016,03-09-2016,Standard Class,George Bell,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",241.92,4,0.4,-56.448
29-08-2016,03-09-2016,Standard Class,George Bell,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,4,0.5,-81.94
29-08-2016,03-09-2016,Standard Class,George Bell,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,3.486,2,0.7,-2.7888
29-08-2016,03-09-2016,Standard Class,George Bell,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,7,0.2,-2.3814
24-06-2016,30-06-2016,Standard Class,Hunter Lopez,Consumer,United States,Richmond,Indiana,Central,Technology,Phones,Panasonic KX TS208W Corded phone,440.91,9,0,123.4548
30-03-2017,03-04-2017,Standard Class,Becky Pak,Consumer,United States,Lancaster,Pennsylvania,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625
20-12-2014,22-12-2014,First Class,Carol Triggs,Consumer,United States,Tucson,Arizona,West,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936
20-12-2014,22-12-2014,First Class,Carol Triggs,Consumer,United States,Tucson,Arizona,West,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928
20-12-2014,22-12-2014,First Class,Carol Triggs,Consumer,United States,Tucson,Arizona,West,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116
20-12-2014,22-12-2014,First Class,Carol Triggs,Consumer,United States,Tucson,Arizona,West,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672
20-12-2014,22-12-2014,First Class,Carol Triggs,Consumer,United States,Tucson,Arizona,West,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64
17-12-2015,17-12-2015,Same Day,John Lee,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,4,0,14.4648
17-12-2015,17-12-2015,Same Day,John Lee,Consumer,United States,Detroit,Michigan,Central,Furniture,Chairs,Hon Valutask Swivel Chairs,302.94,3,0,48.4704
17-12-2015,17-12-2015,Same Day,John Lee,Consumer,United States,Detroit,Michigan,Central,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,142.36,2,0,38.4372
17-12-2015,17-12-2015,Same Day,John Lee,Consumer,United States,Detroit,Michigan,Central,Furniture,Chairs,"Global Value Steno Chair, Gray",546.66,9,0,136.665
17-12-2015,17-12-2015,Same Day,John Lee,Consumer,United States,Detroit,Michigan,Central,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",212.13,3,0,14.8491
11-05-2017,17-05-2017,Standard Class,Julie Kriz,Home Office,United States,Austin,Texas,Central,Office Supplies,Art,Newell 348,5.248,2,0.2,0.5904
11-05-2017,17-05-2017,Standard Class,Julie Kriz,Home Office,United States,Austin,Texas,Central,Office Supplies,Storage,Safco Commercial Shelving,74.416,2,0.2,-14.8832
11-05-2017,17-05-2017,Standard Class,Julie Kriz,Home Office,United States,Austin,Texas,Central,Office Supplies,Paper,Xerox 1927,6.848,2,0.2,2.14
11-05-2017,17-05-2017,Standard Class,Julie Kriz,Home Office,United States,Austin,Texas,Central,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,7.996,1,0.6,-6.9965
24-06-2016,28-06-2016,Standard Class,Dave Hallsten,Corporate,United States,Houston,Texas,Central,Office Supplies,Appliances,Holmes HEPA Air Purifier,8.712,2,0.8,-19.602
17-05-2016,18-05-2016,First Class,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,East,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,65.17,7,0,18.8993
17-05-2016,18-05-2016,First Class,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,East,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714
17-05-2016,18-05-2016,First Class,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,East,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,173.24,4,0,17.324
29-06-2017,30-06-2017,First Class,William Brown,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373
29-06-2017,30-06-2017,First Class,William Brown,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",130.71,3,0,39.213
29-06-2017,30-06-2017,First Class,William Brown,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Newell 328,11.68,2,0,3.0368
29-06-2017,30-06-2017,First Class,William Brown,Consumer,United States,Los Angeles,California,West,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0,22.4316
31-03-2014,31-03-2014,Same Day,Jas O'Carroll,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Avery Round Ring Poly Binders,0.852,1,0.7,-0.5964
16-12-2014,21-12-2014,Standard Class,Ed Jacobs,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Paper,Xerox 224,36.288,7,0.2,12.7008
16-12-2014,21-12-2014,Standard Class,Ed Jacobs,Consumer,United States,Huntsville,Texas,Central,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",56.568,2,0.6,-74.9526
18-05-2017,20-05-2017,First Class,Adrian Barton,Consumer,United States,Portland,Oregon,West,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.704,2,0.2,38.7792
12-05-2015,16-05-2015,Standard Class,Larry Tron,Consumer,United States,Louisville,Colorado,West,Technology,Phones,VTech DS6151,201.584,2,0.2,20.1584
03-12-2017,07-12-2017,Second Class,Corinna Mitchell,Home Office,United States,Seattle,Washington,West,Furniture,Tables,"Bevis Oval Conference Table, Walnut",521.96,2,0,88.7332
12-12-2015,17-12-2015,Standard Class,Eric Murdock,Consumer,United States,Baltimore,Maryland,East,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,8.22,3,0,2.2194
10-10-2015,11-10-2015,First Class,Denny Joy,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1894,45.36,7,0,21.7728
18-04-2015,20-04-2015,Second Class,Deanra Eno,Home Office,United States,Los Angeles,California,West,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,0,9.4717
18-04-2015,20-04-2015,Second Class,Deanra Eno,Home Office,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 19,61.96,2,0,27.882
07-06-2014,11-06-2014,Second Class,Nick Radford,Consumer,United States,Aurora,Illinois,Central,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",268.935,3,0.5,-209.7693
01-09-2017,07-09-2017,Standard Class,Christine Kargatis,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,Staples in misc. colors,7.58,1,0,2.9562
22-05-2016,22-05-2016,Same Day,Jeremy Farry,Consumer,United States,Athens,Georgia,South,Office Supplies,Labels,Avery 493,14.73,3,0,7.2177
11-11-2016,15-11-2016,Standard Class,Laurel Beltran,Home Office,United States,Apopka,Florida,South,Office Supplies,Binders,Ibico Standard Transparent Covers,9.888,2,0.7,-6.9216
11-11-2016,15-11-2016,Standard Class,Laurel Beltran,Home Office,United States,Apopka,Florida,South,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.544,3,0.2,50.3658
25-11-2014,29-11-2014,Second Class,Mike Pelletier,Home Office,United States,New York City,New York,East,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,55.896
25-11-2014,29-11-2014,Second Class,Mike Pelletier,Home Office,United States,New York City,New York,East,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",275.952,3,0.2,-37.9434
07-11-2014,12-11-2014,Standard Class,Lena Hernandez,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,123.144,7,0.2,46.179
18-07-2016,23-07-2016,Second Class,Susan Vittorini,Consumer,United States,Dallas,Texas,Central,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,15.576,3,0.2,3.3099
29-03-2015,31-03-2015,Second Class,Richard Bierner,Consumer,United States,San Diego,California,West,Office Supplies,Paper,Xerox 1880,212.64,6,0,99.9408
29-03-2015,31-03-2015,Second Class,Richard Bierner,Consumer,United States,San Diego,California,West,Office Supplies,Paper,Tops Wirebound Message Log Books,9.87,3,0,4.5402
29-03-2015,31-03-2015,Second Class,Richard Bierner,Consumer,United States,San Diego,California,West,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,0,20.7675
29-03-2015,31-03-2015,Second Class,Richard Bierner,Consumer,United States,San Diego,California,West,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,3,0,9.5616
07-04-2016,12-04-2016,Standard Class,Dorris liebe,Corporate,United States,New York City,New York,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,3,0.1,146.388
13-06-2015,19-06-2015,Standard Class,Penelope Sewall,Home Office,United States,Lewiston,Maine,East,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,0,3.8822
13-06-2015,19-06-2015,Standard Class,Penelope Sewall,Home Office,United States,Lewiston,Maine,East,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2,0,13.428
13-06-2015,19-06-2015,Standard Class,Penelope Sewall,Home Office,United States,Lewiston,Maine,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,67.98,2,0,14.9556
18-02-2015,24-02-2015,Standard Class,Guy Thornton,Consumer,United States,Long Beach,California,West,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0,28.0876
18-02-2015,24-02-2015,Standard Class,Guy Thornton,Consumer,United States,Long Beach,California,West,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.544,1,0.2,-0.8886
12-11-2017,16-11-2017,Standard Class,Christine Sundaresam,Consumer,United States,Seattle,Washington,West,Office Supplies,Labels,Avery 483,9.96,2,0,4.5816
12-11-2017,16-11-2017,Standard Class,Christine Sundaresam,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3,0,2.3025
12-11-2017,16-11-2017,Standard Class,Christine Sundaresam,Consumer,United States,Seattle,Washington,West,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0,8.0997
05-03-2017,05-03-2017,Same Day,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0,2.528
05-03-2017,05-03-2017,Same Day,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,4,0,57.5016
05-03-2017,05-03-2017,Same Day,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,Office Supplies,Binders,GBC ProClick Punch Binding System,127.96,2,0,62.7004
05-03-2017,05-03-2017,Same Day,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,Office Supplies,Binders,Avery Hole Reinforcements,18.69,3,0,9.1581
03-03-2016,03-03-2016,Same Day,Theresa Swint,Corporate,United States,San Francisco,California,West,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,0,7.605
03-03-2016,03-03-2016,Same Day,Theresa Swint,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",35.28,3,0,11.9952
24-12-2016,25-12-2016,First Class,Benjamin Venier,Corporate,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 1898,33.4,5,0,16.032
07-10-2016,09-10-2016,First Class,Dionis Lloyd,Corporate,United States,Spokane,Washington,West,Technology,Machines,Okidata C331dn Printer,837.6,3,0.2,62.82
09-12-2016,13-12-2016,Standard Class,Emily Burns,Consumer,United States,Franklin,Tennessee,South,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,-9.153
20-11-2017,24-11-2017,Standard Class,Erica Smith,Consumer,United States,Jackson,Tennessee,South,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,209.568,2,0.2,-23.5764
12-12-2015,16-12-2015,Standard Class,Joni Blumstein,Consumer,United States,Austin,Texas,Central,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,22.368,4,0.2,6.4308
03-02-2017,08-02-2017,Standard Class,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,South,Office Supplies,Binders,GBC Instant Report Kit,3.882,2,0.7,-2.588
03-02-2017,08-02-2017,Standard Class,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,South,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,3,0.2,40.3536
21-09-2017,25-09-2017,Standard Class,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,2,0.7,-1.5264
30-04-2017,05-05-2017,Standard Class,Tony Chapman,Home Office,United States,Danville,Illinois,Central,Office Supplies,Binders,GBC Linen Binding Covers,43.372,7,0.8,-69.3952
03-11-2014,07-11-2014,Standard Class,Speros Goranitis,Consumer,United States,New York City,New York,East,Technology,Phones,Panasonic KX-TG9471B,783.96,4,0,219.5088
03-11-2014,07-11-2014,Standard Class,Speros Goranitis,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Surelock Post Binders,48.896,2,0.2,18.336
